ADAMANTINA,3500105,PRESIDENTE PRUDENTE,SBDN,83716,77.38
IACANGA,3519105,GAVIAO PEIXOTO,SBGP,-,67.22
IACANGA,3519105,LINS,SBLN,83674,77.32
IACRI,3519204,ARACATUBA,SBAU,83672,77.04
IACRI,3519204,MARILHA - SP,SBML,-,83.79
IACRI,3519204,LINS,SBLN,83674,91.17
IARAS,3519253,BAURU (AEROPORTO),SBBU,83722,55.63
IARAS,3519253,MARILHA - SP,SBML,-,109.78
IARAS,3519253,GAVIAO PEIXOTO,SBGP,-,137.41
IBATÉ,3519303,SAO CARLOS,SBSA,83726,17.67
IBATÉ,3519303,ARARAQUARA-S,SBAQ,-,20.04
IBATÉ,3519303,GAVIAO PEIXOTO,SBGP,-,43.68
IBIRÁ,3519402,SAO JOSE DO RIO PRET,SBSR,-,35.77
IBIRÁ,3519402,BARRETOS,SBBT,83625,84.73
IBIRÁ,3519402,LINS,SBLN,83674,85.99
IBIRAREMA,3519501,ASSIS - S,SBAS,-,43.39
IBIRAREMA,3519501,MARILHA - SP,SBML,-,72.37
IBIRAREMA,3519501,BAURU (AEROPORTO),SBBU,83722,117.12
IBITINGA,3519600,GAVIAO PEIXOTO,SBGP,-,46.29
IBITINGA,3519600,BAURU (AEROPORTO),SBBU,83722,62.91
IBITINGA,3519600,ARARAQUARA-S,SBAQ,-,74.09
IBIÚNA,3519709,SAO ROQUE,SBRQ,83058,32.24
IBIÚNA,3519709,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,62.24
IBIÚNA,3519709,SAO PAULO (CAMPO DE MARTE),SBMT,83779,67.54
ICÉM,3519808,FRONTERA-MG,SBFT,-,9.16
ICÉM,3519808,SAO JOSE DO RIO PRET,SBSR,-,53.56
ICÉM,3519808,BARRETOS,SBBT,83625,65.61
IEPÊ,3519907,ASSIS - S,SBAS,-,62.27
IEPÊ,3519907,PRESIDENTE PRUDENTE,SBDN,83716,64.66
IEPÊ,3519907,LONDRINA (AEROPORTO),SBLO,83768,75.02
IGARAÇU DO TIETÊ,3520004,BAURU (AEROPORTO),SBBU,83722,56.54
IGARAÇU DO TIETÊ,3520004,GAVIAO PEIXOTO,SBGP,-,87.65
IGARAÇU DO TIETÊ,3520004,SAO CARLOS,SBSA,83726,92.85
IGARAPAVA,3520103,UBERABA (AEROPORTO),SBUR,83576,44.49
IGARAPAVA,3520103,FRANCA,SBFC,83630,63.03
IGARAPAVA,3520103,ARAXA-M,SBAX,-,92.63
IGARATÁ,3520202,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,29.44
IGARATÁ,3520202,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,45.36
IGARATÁ,3520202,SAO PAULO,SBXP,83781,62.74
IGUAPE,3520301,SAO ROQUE,SBRQ,83058,120.08
IGUAPE,3520301,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,134.33
IGUAPE,3520301,SANTOS (AEROPORTO),SBST,83818,139.89
ILHABELA,3520400,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,83.38
ILHABELA,3520400,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,87.24
ILHABELA,3520400,PINDAMONHANGABA,SBPW,83706,93.53
ILHA COMPRIDA,3520426,PARANAGUA,SBPG,83844,107.07
ILHA COMPRIDA,3520426,CURITIBA (AEROPORTO),SBCT,83840,163.01
ILHA COMPRIDA,3520426,CURITIBA,SBBI,83842,163.67
ILHA SOLTEIRA,3520442,URUBUPUNGA,SBUP,83617,52.26
ILHA SOLTEIRA,3520442,ARACATUBA,SBAU,83672,116.03
ILHA SOLTEIRA,3520442,PRESIDENTE PRUDENTE,SBDN,83716,195.27
INDAIATUBA,3520509,SAO ROQUE,SBRQ,83058,21.52
INDAIATUBA,3520509,CAMPINAS (AEROPORTO),SBKP,83721,62.95
INDAIATUBA,3520509,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,72.07
INDIANA,3520608,PRESIDENTE PRUDENTE,SBDN,83716,18.1
INDIANA,3520608,ASSIS - S,SBAS,-,99.99
INDIANA,3520608,LONDRINA (AEROPORTO),SBLO,83768,132.65
INDIAPORÃ,3520707,FRONTERA-MG,SBFT,-,119.02
INDIAPORÃ,3520707,SAO JOSE DO RIO PRET,SBSR,-,130.65
INDIAPORÃ,3520707,ARACATUBA,SBAU,83672,132.48
INÚBIA PAULISTA,3520806,PRESIDENTE PRUDENTE,SBDN,83716,69.17
INÚBIA PAULISTA,3520806,ARACATUBA,SBAU,83672,86.95
INÚBIA PAULISTA,3520806,ASSIS - S,SBAS,-,112.01
IPAUSSU,3520905,ASSIS - S,SBAS,-,98.92
IPAUSSU,3520905,BAURU (AEROPORTO),SBBU,83722,99.64
IPAUSSU,3520905,MARILHA - SP,SBML,-,103.56
IPERÓ,3521002,SAO ROQUE,SBRQ,83058,53.94
IPERÓ,3521002,CAMPINAS (AEROPORTO),SBKP,83721,68.72
IPERÓ,3521002,SAO PAULO,SBXP,83781,103.87
IPEÚNA,3521101,SAO CARLOS,SBSA,83726,47.7
IPEÚNA,3521101,PIRASSUNUNGA,SBYS,83671,64.37
IPEÚNA,3521101,ARARAQUARA-S,SBAQ,-,81.64
IPIGUÁ,3521150,SAO JOSE DO RIO PRET,SBSR,-,15.05
IPIGUÁ,3521150,FRONTERA-MG,SBFT,-,63.48
IPIGUÁ,3521150,BARRETOS,SBBT,83625,98.76
IPORANGA,3521200,PARANAGUA,SBPG,83844,112.08
IPORANGA,3521200,CURITIBA,SBBI,83842,120.4
IPORANGA,3521200,CURITIBA (AEROPORTO),SBCT,83840,128.48
IPUÃ,3521309,BARRETOS,SBBT,83625,58.46
IPUÃ,3521309,FRANCA,SBFC,83630,68.73
IPUÃ,3521309,UBERABA (AEROPORTO),SBUR,83576,72.61
IRACEMÁPOLIS,3521408,SAO CARLOS,SBSA,83726,66.7
IRACEMÁPOLIS,3521408,CAMPINAS (AEROPORTO),SBKP,83721,71.77
IRACEMÁPOLIS,3521408,PIRASSUNUNGA,SBYS,83671,76.9
IRAPUÃ,3521507,SAO JOSE DO RIO PRET,SBSR,-,51.91
IRAPUÃ,3521507,LINS,SBLN,83674,57.75
IRAPUÃ,3521507,ARACATUBA,SBAU,83672,108.05
IRAPURU,3521606,PRESIDENTE PRUDENTE,SBDN,83716,77.95
IRAPURU,3521606,URUBUPUNGA,SBUP,83617,79.43
IRAPURU,3521606,ARACATUBA,SBAU,83672,102.76
ITABERÁ,3521705,TELEMACO BORBA,SBTL,-,161.04
ITABERÁ,3521705,CURITIBA,SBBI,83842,170.39
ITABERÁ,3521705,PONTA GROSSA,SBGS,83837,171.85
ITAÍ,3521804,BAURU (AEROPORTO),SBBU,83722,127.75
ITAÍ,3521804,MARILHA - SP,SBML,-,168.56
ITAÍ,3521804,ASSIS - S,SBAS,-,170.58
ITAJOBI,3521903,SAO JOSE DO RIO PRET,SBSR,-,71.46
ITAJOBI,3521903,LINS,SBLN,83674,80.12
ITAJOBI,3521903,GAVIAO PEIXOTO,SBGP,-,81.79
ITAJU,3522000,GAVIAO PEIXOTO,SBGP,-,45.32
ITAJU,3522000,BAURU (AEROPORTO),SBBU,83722,49.98
ITAJU,3522000,ARARAQUARA-S,SBAQ,-,70.5
ITANHAÉM,3522109,SANTOS (AEROPORTO),SBST,83818,173.51
ITANHAÉM,3522109,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,213.27
ITANHAÉM,3522109,SAO PAULO (CAMPO DE MARTE),SBMT,83779,223.76
ITAÓCA,3522158,CURITIBA,SBBI,83842,95.4
ITAÓCA,3522158,PARANAGUA,SBPG,83844,105.29
ITAÓCA,3522158,CURITIBA (AEROPORTO),SBCT,83840,105.63
ITAPECERICA DA SERRA,3522208,SAO ROQUE,SBRQ,83058,19.29
ITAPECERICA DA SERRA,3522208,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,54.11
ITAPECERICA DA SERRA,3522208,SAO PAULO (CAMPO DE MARTE),SBMT,83779,57.78
ITAPETININGA,3522307,SAO ROQUE,SBRQ,83058,103.2
ITAPETININGA,3522307,CAMPINAS (AEROPORTO),SBKP,83721,125.1
ITAPETININGA,3522307,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,152.15
ITAPEVA,3522406,CURITIBA,SBBI,83842,169.18
ITAPEVA,3522406,BAURU (AEROPORTO),SBBU,83722,178.39
ITAPEVA,3522406,CURITIBA (AEROPORTO),SBCT,83840,181.12
ITAPEVI,3522505,SAO ROQUE,SBRQ,83058,21.74
ITAPEVI,3522505,SAO PAULO (CAMPO DE MARTE),SBMT,83779,29.34
ITAPEVI,3522505,SAO PAULO,SBXP,83781,29.55
ITAPIRA,3522604,POCOS DE CALDAS (AEROPORTO),SBPC,83644,68.08
ITAPIRA,3522604,CAMPINAS (AEROPORTO),SBKP,83721,72.55
ITAPIRA,3522604,PIRASSUNUNGA,SBYS,83671,76.78
ITAPIRAPUÃ PAULISTA,3522653,CURITIBA,SBBI,83842,92.46
ITAPIRAPUÃ PAULISTA,3522653,CURITIBA (AEROPORTO),SBCT,83840,105.93
ITAPIRAPUÃ PAULISTA,3522653,PONTA GROSSA,SBGS,83837,112.46
ITÁPOLIS,3522703,GAVIAO PEIXOTO,SBGP,-,49.66
ITÁPOLIS,3522703,ARARAQUARA-S,SBAQ,-,76.29
ITÁPOLIS,3522703,BAURU (AEROPORTO),SBBU,83722,89.85
ITAPORANGA,3522802,TELEMACO BORBA,SBTL,-,140.78
ITAPORANGA,3522802,ASSIS - S,SBAS,-,153.95
ITAPORANGA,3522802,BAURU (AEROPORTO),SBBU,83722,155.57
ITAPUÍ,3522901,BAURU (AEROPORTO),SBBU,83722,38.71
ITAPUÍ,3522901,GAVIAO PEIXOTO,SBGP,-,61.83
ITAPUÍ,3522901,ARARAQUARA-S,SBAQ,-,77.33
ITAPURA,3523008,URUBUPUNGA,SBUP,83617,26.43
ITAPURA,3523008,ARACATUBA,SBAU,83672,120.68
ITAPURA,3523008,PRESIDENTE PRUDENTE,SBDN,83716,176.21
ITAQUAQUECETUBA,3523107,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,30.6
ITAQUAQUECETUBA,3523107,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,34.58
ITAQUAQUECETUBA,3523107,SAO PAULO,SBXP,83781,52.08
ITARARÉ,3523206,TELEMACO BORBA,SBTL,-,139.13
ITARARÉ,3523206,PONTA GROSSA,SBGS,83837,143.27
ITARARÉ,3523206,CURITIBA,SBBI,83842,146.92
ITARIRI,3523305,SAO ROQUE,SBRQ,83058,85.87
ITARIRI,3523305,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,90.31
ITARIRI,3523305,SANTOS (AEROPORTO),SBST,83818,95.57
ITATIBA,3523404,CAMPINAS (AEROPORTO),SBKP,83721,31.54
ITATIBA,3523404,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,57.85
ITATIBA,3523404,SAO PAULO,SBXP,83781,58.39
ITATINGA,3523503,BAURU (AEROPORTO),SBBU,83722,103.14
ITATINGA,3523503,SAO CARLOS,SBSA,83726,148.17
ITATINGA,3523503,CAMPINAS (AEROPORTO),SBKP,83721,155.28
ITIRAPINA,3523602,SAO CARLOS,SBSA,83726,30.73
ITIRAPINA,3523602,ARARAQUARA-S,SBAQ,-,62.91
ITIRAPINA,3523602,PIRASSUNUNGA,SBYS,83671,63.94
ITIRAPUÃ,3523701,FRANCA,SBFC,83630,28.31
ITIRAPUÃ,3523701,RIBEIRAO PRETO,SBRP,83668,80.77
ITIRAPUÃ,3523701,SAO JOSE DA BARRA - MG (AER. FUR,SBFU,-,88.54
ITOBI,3523800,POCOS DE CALDAS (AEROPORTO),SBPC,83644,38.18
ITOBI,3523800,PIRASSUNUNGA,SBYS,83671,47.9
ITOBI,3523800,SAO CARLOS,SBSA,83726,102.33
ITU,3523909,SAO ROQUE,SBRQ,83058,28.87
ITU,3523909,CAMPINAS (AEROPORTO),SBKP,83721,38.21
ITU,3523909,SAO PAULO,SBXP,83781,71.05
ITUPEVA,3524006,CAMPINAS (AEROPORTO),SBKP,83721,13.71
ITUPEVA,3524006,SAO ROQUE,SBRQ,83058,49.71
ITUPEVA,3524006,SAO PAULO,SBXP,83781,61.87
ITUVERAVA,3524105,FRANCA,SBFC,83630,48.44
ITUVERAVA,3524105,UBERABA (AEROPORTO),SBUR,83576,64.39
ITUVERAVA,3524105,BARRETOS,SBBT,83625,86.89
JABORANDI,3524204,BARRETOS,SBBT,83625,20.77
JABORANDI,3524204,RIBEIRAO PRETO,SBRP,83668,84.94
JABORANDI,3524204,FRONTERA-MG,SBFT,-,89.7
JABOTICABAL,3524303,RIBEIRAO PRETO,SBRP,83668,54.77
JABOTICABAL,3524303,GAVIAO PEIXOTO,SBGP,-,62.46
JABOTICABAL,3524303,ARARAQUARA-S,SBAQ,-,66.73
JACAREÍ,3524402,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,14.62
JACAREÍ,3524402,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,51.36
JACAREÍ,3524402,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,57.85
JACI,3524501,SAO JOSE DO RIO PRET,SBSR,-,24.93
JACI,3524501,LINS,SBLN,83674,82.32
JACI,3524501,FRONTERA-MG,SBFT,-,85.09
JACUPIRANGA,3524600,PARANAGUA,SBPG,83844,94.96
JACUPIRANGA,3524600,CURITIBA,SBBI,83842,137.23
JACUPIRANGA,3524600,CURITIBA (AEROPORTO),SBCT,83840,139.45
JAGUARIÚNA,3524709,CAMPINAS (AEROPORTO),SBKP,83721,36.13
JAGUARIÚNA,3524709,PIRASSUNUNGA,SBYS,83671,86.03
JAGUARIÚNA,3524709,SAO ROQUE,SBRQ,83058,92.92
JALES,3524808,ARACATUBA,SBAU,83672,94.79
JALES,3524808,URUBUPUNGA,SBUP,83617,120.29
JALES,3524808,SAO JOSE DO RIO PRET,SBSR,-,133.07
JAMBEIRO,3524907,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,17.37
JAMBEIRO,3524907,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,35.46
JAMBEIRO,3524907,PINDAMONHANGABA,SBPW,83706,42.05
JANDIRA,3525003,SAO ROQUE,SBRQ,83058,22.95
JANDIRA,3525003,SAO PAULO (CAMPO DE MARTE),SBMT,83779,28.29
JANDIRA,3525003,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,28.46
JARDINÓPOLIS,3525102,RIBEIRAO PRETO,SBRP,83668,15.2
JARDINÓPOLIS,3525102,FRANCA,SBFC,83630,61.62
JARDINÓPOLIS,3525102,BARRETOS,SBBT,83625,92.76
JARINU,3525201,CAMPINAS (AEROPORTO),SBKP,83721,42.73
JARINU,3525201,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,42.83
JARINU,3525201,SAO PAULO,SBXP,83781,44.46
JAÚ,3525300,BAURU (AEROPORTO),SBBU,83722,52.96
JAÚ,3525300,GAVIAO PEIXOTO,SBGP,-,60.73
JAÚ,3525300,ARARAQUARA-S,SBAQ,-,70.55
JERIQUARA,3525409,FRANCA,SBFC,83630,30.09
JERIQUARA,3525409,UBERABA (AEROPORTO),SBUR,83576,76.26
JERIQUARA,3525409,RIBEIRAO PRETO,SBRP,83668,89.19
JOANÓPOLIS,3525508,SAO JOSE DOS CAMPOS (AEROPORTO),SBSJ,83829,46.63
JOANÓPOLIS,3525508,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,59.81
JOANÓPOLIS,3525508,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,73.21
JOÃO RAMALHO,3525607,ASSIS - S,SBAS,-,53.05
JOÃO RAMALHO,3525607,PRESIDENTE PRUDENTE,SBDN,83716,65.88
JOÃO RAMALHO,3525607,MARILHA - SP,SBML,-,91.11
JOSÉ BONIFÁCIO,3525706,SAO JOSE DO RIO PRET,SBSR,-,50.93
JOSÉ BONIFÁCIO,3525706,LINS,SBLN,83674,64.6
JOSÉ BONIFÁCIO,3525706,ARACATUBA,SBAU,83672,67.58
JÚLIO MESQUITA,3525805,MARILHA - SP,SBML,-,26.31
JÚLIO MESQUITA,3525805,LINS,SBLN,83674,34.15
JÚLIO MESQUITA,3525805,BAURU (AEROPORTO),SBBU,83722,83.85
JUMIRIM,3525854,CAMPINAS (AEROPORTO),SBKP,83721,69.21
JUMIRIM,3525854,SAO ROQUE,SBRQ,83058,82.63
JUMIRIM,3525854,SAO CARLOS,SBSA,83726,120.41
JUNDIAÍ,3525904,CAMPINAS (AEROPORTO),SBKP,83721,26.96
JUNDIAÍ,3525904,SAO ROQUE,SBRQ,83058,39.83
JUNDIAÍ,3525904,SAO PAULO,SBXP,83781,48.72
JUNQUEIRÓPOLIS,3526001,URUBUPUNGA,SBUP,83617,73.67
JUNQUEIRÓPOLIS,3526001,PRESIDENTE PRUDENTE,SBDN,83716,81.13
JUNQUEIRÓPOLIS,3526001,ARACATUBA,SBAU,83672,110.01
JUQUIÁ,3526100,SAO ROQUE,SBRQ,83058,94.07
JUQUIÁ,3526100,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,123.02
JUQUIÁ,3526100,SAO PAULO (CAMPO DE MARTE),SBMT,83779,130.16
JUQUITIBA,3526209,SAO ROQUE,SBRQ,83058,49.64
JUQUITIBA,3526209,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,55.11
JUQUITIBA,3526209,SAO PAULO (CAMPO DE MARTE),SBMT,83779,63.88
LAGOINHA,3526308,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,30.7
LAGOINHA,3526308,PINDAMONHANGABA,SBPW,83706,30.83
LAGOINHA,3526308,GUARATINGUETA (AEROPORTO),SBGW,83708,35.06
LARANJAL PAULISTA,3526407,CAMPINAS (AEROPORTO),SBKP,83721,76.03
LARANJAL PAULISTA,3526407,SAO ROQUE,SBRQ,83058,94.09
LARANJAL PAULISTA,3526407,SAO CARLOS,SBSA,83726,111.13
LAVÍNIA,3526506,ARACATUBA,SBAU,83672,62.55
LAVÍNIA,3526506,URUBUPUNGA,SBUP,83617,67.8
LAVÍNIA,3526506,PRESIDENTE PRUDENTE,SBDN,83716,122.01
LAVRINHAS,3526605,RESENDE,SBRS,83738,36.37
LAVRINHAS,3526605,GUARATINGUETA (AEROPORTO),SBGW,83708,46.05
LAVRINHAS,3526605,PINDAMONHANGABA,SBPW,83706,82.1
LEME,3526704,PIRASSUNUNGA,SBYS,83671,22.34
LEME,3526704,SAO CARLOS,SBSA,83726,57.45
LEME,3526704,POCOS DE CALDAS (AEROPORTO),SBPC,83644,86.68
LENÇÓIS PAULISTA,3526803,BAURU (AEROPORTO),SBBU,83722,46.94
LENÇÓIS PAULISTA,3526803,GAVIAO PEIXOTO,SBGP,-,109.89
LENÇÓIS PAULISTA,3526803,ARARAQUARA-S,SBAQ,-,120.91
LIMEIRA,3526902,CAMPINAS (AEROPORTO),SBKP,83721,53.94
LIMEIRA,3526902,PIRASSUNUNGA,SBYS,83671,66.58
LIMEIRA,3526902,SAO CARLOS,SBSA,83726,80.48
LINDÓIA,3527009,CAMPINAS (AEROPORTO),SBKP,83721,70.69
LINDÓIA,3527009,POCOS DE CALDAS (AEROPORTO),SBPC,83644,74.75
LINDÓIA,3527009,PIRASSUNUNGA,SBYS,83671,90.01
LINS,3527108,LINS,SBLN,83674,7.16
LINS,3527108,MARILHA - SP,SBML,-,63.8
LINS,3527108,ARACATUBA,SBAU,83672,96.42
LORENA,3527207,GUARATINGUETA (AEROPORTO),SBGW,83708,14.58
LORENA,3527207,PINDAMONHANGABA,SBPW,83706,47.3
LORENA,3527207,TAUBATE-SP (BASE AVIACAO TAUBATE,SBTA,-,52.19
LOURDES,3527256,ARACATUBA,SBAU,83672,28.6
LOURDES,3527256,SAO JOSE DO RIO PRET,SBSR,-,88.09
LOURDES,3527256,LINS,SBLN,83674,94.31
LOUVEIRA,3527306,CAMPINAS (AEROPORTO),SBKP,83721,20.4
LOUVEIRA,3527306,SAO ROQUE,SBRQ,83058,51.77
LOUVEIRA,3527306,SAO PAULO,SBXP,83781,56.81
LUCÉLIA,3527405,PRESIDENTE PRUDENTE,SBDN,83716,74.59
LUCÉLIA,3527405,ARACATUBA,SBAU,83672,81.77
LUCÉLIA,3527405,URUBUPUNGA,SBUP,83617,111.36
LUCIANÓPOLIS,3527504,MARILHA - SP,SBML,-,49.97
LUCIANÓPOLIS,3527504,BAURU (AEROPORTO),SBBU,83722,52.42
LUCIANÓPOLIS,3527504,LINS,SBLN,83674,91.64
LUÍS ANTÔNIO,3527603,ARARAQUARA-S,SBAQ,-,45.26
LUÍS ANTÔNIO,3527603,RIBEIRAO PRETO,SBRP,83668,48.05
LUÍS ANTÔNIO,3527603,SAO CARLOS,SBSA,83726,52.82
LUIZIÂNIA,3527702,ARACATUBA,SBAU,83672,61.11
LUIZIÂNIA,3527702,LINS,SBLN,83674,61.74
LUIZIÂNIA,3527702,MARILHA - SP,SBML,-,71.47
LUPÉRCIO,3527801,MARILHA - SP,SBML,-,29.35
LUPÉRCIO,3527801,ASSIS - S,SBAS,-,69.05
LUPÉRCIO,3527801,BAURU (AEROPORTO),SBBU,83722,77.52
LUTÉCIA,3527900,ASSIS - S,SBAS,-,34.5
LUTÉCIA,3527900,MARILHA - SP,SBML,-,50.47
LUTÉCIA,3527900,LINS,SBLN,83674,97.96
MACATUBA,3528007,BAURU (AEROPORTO),SBBU,83722,40.86
MACATUBA,3528007,GAVIAO PEIXOTO,SBGP,-,86.21
MACATUBA,3528007,ARARAQUARA-S,SBAQ,-,97.45
MACAUBAL,3528106,ARACATUBA,SBAU,83672,57.49
MACAUBAL,3528106,SAO JOSE DO RIO PRET,SBSR,-,59.73
MACAUBAL,3528106,LINS,SBLN,83674,95.4
MACEDÔNIA,3528205,FRONTERA-MG,SBFT,-,106.48
MACEDÔNIA,3528205,SAO JOSE DO RIO PRET,SBSR,-,112.83
MACEDÔNIA,3528205,ARACATUBA,SBAU,83672,117.65
MAGDA,3528304,ARACATUBA,SBAU,83672,62.81
MAGDA,3528304,SAO JOSE DO RIO PRET,SBSR,-,89.16
MAGDA,3528304,FRONTERA-MG,SBFT,-,114.88
MAIRINQUE,3528403,SAO ROQUE,SBRQ,83058,9.32
MAIRINQUE,3528403,CAMPINAS (AEROPORTO),SBKP,83721,59.39
MAIRINQUE,3528403,SAO PAULO (AEROPORTO CONGONHAS),SBSP,83780,60.1
MAIRIPORÃ,3528502,SAO PAULO (AEROP. DE GUARULHOS),SBGR,83778,15.08
MAIRIPORÃ,3528502,SAO PAULO,SBXP,83781,23.07
MAIRIPORÃ,3528502,SAO PAULO (CAMPO DE MARTE),SBMT,83779,25.19
MANDURI,3528601,BAURU (AEROPORTO),SBBU,83722,84.5
MANDURI,3528601,MARILHA - SP,SBML,-,115.43
MANDURI,3528601,ASSIS - S,SBAS,-,126.31
MARABÁ PAULISTA,3528700,PRESIDENTE PRUDENTE,SBDN,83716,64.65
MARABÁ PAULISTA,3528700,MARINGA,SBMG,83767,150.4
MARABÁ PAULISTA,3528700,URUBUPUNGA,SBUP,83617,155.95
MARACAÍ,3528809,ASSIS - S,SBAS,-,30.41
MARACAÍ,3528809,LONDRINA (AEROPORTO),SBLO,83768,83.61
MARACAÍ,3528809,PRESIDENTE PRUDENTE,SBDN,83716,87.78
MARAPOAMA,3528858,SAO JOSE DO RIO PRET,SBSR,-,57.45
MARAPOAMA,3528858,LINS,SBLN,83674,78.11
MARAPOAMA,3528858,BARRETOS,SBBT,83625,93.8
MARIÁPOLIS,3528908,PRESIDENTE PRUDENTE,SBDN,83716,51.74
MARIÁPOLIS,3528908,ARACATUBA,SBAU,83672,105.52
MARIÁPOLIS,3528908,URUBUPUNGA,SBUP,83617,116.62
MARÍLIA,3529005,MARILHA - SP,SBML,-,6.41
MARÍLIA,3529005,LINS,SBLN,83674,61.29
MARÍLIA,3529005,ASSIS - S,SBAS,-,69.61
MARINÓPOLIS,3529104,ARACATUBA,SBAU,83672,82.94
MARINÓPOLIS,3529104,URUBUPUNGA,SBUP,83617,84.71
MARINÓPOLIS,3529104,SAO JOSE DO RIO PRET,SBSR,-,152.8
MARTINÓPOLIS,3529203,PRESIDENTE PRUDENTE,SBDN,83716,31.49
MARTINÓPOLIS,3529203,ASSIS - S,SBAS,-,85.97
MARTINÓPOLIS,3529203,MARILHA - SP,SBML,-,124.01
MATÃO,3529302,GAVIAO PEIXOTO,SBGP,-,18.1
MATÃO,3529302,ARARAQUARA-S,SBAQ,-,37.5
MATÃO,3529302,SAO CARLOS,SBSA,83726,73.62
